-90
-90
-90
-78
-56
-40
-76
-59
-90
39
-14
-89
-54
197
47
31
32
-91
-91
-91
11
36
56
29
24
45
26
31
18
22
61
70
59
57
73
14
22
78
46
200
32
68
33
59
48
92
-16
31
200
35
90
200
200
38
-7
-37
58
48
200
45
45
200
200
72
55
50
47
50
34
30
200
46
61
200
57
200
60
61
64
53
197
200
49
200
55
89
36
44
28
9
200
200
200
200
51
80
33
200
200
57
23
14
200
89
65
58
53
33
14
58
44
36
45
91
200
56
78
91
41
76
49
38
45
38
79
31
71
56
74
21
200
-82
199
54
19
24
-31
-57
-44
-68
200
37
83
75
42
31
24
-27
41
44
200
58
200
47
200
3
86
52
61
56
27
58
12
63
45
38
85
198
200
15
200
44
53
200
18
53
39
200
197
67
42
25
54
2
31
51
2
-63
92
14
24
35
65
69
14
5
22
35
80
28
87
34
88
16
84
22
47
64
196
94
87
33
3
41
24
93
54
48
88
200
54
200
50
61
31
200
34
200
-1
-48
-62
-51
-52
89
41
16
59
54
70
200
63
200
200
52
64
46
8
-49
200
42
197
92
84
70
197
79
43
66
200
200
61
47
23
15
200
200
33
88
74
200
69
200
72
200
200
200
57
68
83
92
200
34
200
29
58
39
199
67
200
196
26
200
200
39
22
200
74
86
20
67
71
200
64
52
56
73
34
34
23
79
12
28
196
57
5
75
37
200
67
200
200
7
69
13
82
200
200
41
76
50
40
84
60
200
200
68
36
3
37
200
200
200
50
6
-63
46
60
64
88
200
1
200
94
200
93
56
27
200
36
57
55
57
28
80
48
91
60
65
18
46
53
79
49
84
43
60
19
-9
48
61
23
26
11
89
13
48
82
78
86
63
59
200
76
35
16
23
24
25
53
199
55
24
28
31
200
75
200
47
11
31
83
94
89
200
54
36
93
88
29
11
39
200
12
197
19
13
200
91
78
200
49
24
200
10
200
28
16
200
19
25
67
82
71
200
30
77
83
61
74
24
52
200
44
10
-57
200
19
200
42
44
38
200
200
200
200
200
200
200
200
200
200
200
70
200
200
200
200
200
200
200
200
84
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
90
200
200
200
200
82
64
200
200
63
200
200
200
200
200
86
93
199
200
200
200
200
200
200
200
200
200
200
200
200
92
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
85
200
200
200
200
200
200
200
200
200
200
77
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
84
